Bombardment of Belgrade (1914);Colonel Emil von Baumgartner;Fregattenkapitän Friedrich Grund
Bombardment of Yarmouth and Lowestoft;Reginald Tyrwhitt;David Beatty
Bombardment of Yarmouth and Lowestoft;Reginald Tyrwhitt;John Jellicoe
Bombardment of Yarmouth and Lowestoft;David Beatty;John Jellicoe
Bombardment of Yarmouth and Lowestoft;Friedrich Boedicker;Reinhard Scheer
Brusilov offensive;Aleksei Brusilov;Tsar Nicholas II
Brusilov offensive;Aleksei Brusilov;Mikhail Alekseyev
Brusilov offensive;Aleksei Brusilov;Aleksei Kaledin
Brusilov offensive;Aleksei Brusilov;Vladimir Sakharov
Brusilov offensive;Aleksei Brusilov;Dmitry Shcherbachev
Brusilov offensive;Aleksei Brusilov;Platon Lechitsky
Brusilov offensive;Aleksei Brusilov;Mikhail Diterikhs
Brusilov offensive;Tsar Nicholas II;Mikhail Alekseyev
Brusilov offensive;Tsar Nicholas II;Aleksei Kaledin
Brusilov offensive;Tsar Nicholas II;Vladimir Sakharov
Brusilov offensive;Tsar Nicholas II;Dmitry Shcherbachev
Brusilov offensive;Tsar Nicholas II;Platon Lechitsky
Brusilov offensive;Tsar Nicholas II;Mikhail Diterikhs
Brusilov offensive;Mikhail Alekseyev;Aleksei Kaledin
Brusilov offensive;Mikhail Alekseyev;Vladimir Sakharov
Brusilov offensive;Mikhail Alekseyev;Dmitry Shcherbachev
Brusilov offensive;Mikhail Alekseyev;Platon Lechitsky
Brusilov offensive;Mikhail Alekseyev;Mikhail Diterikhs
Brusilov offensive;Aleksei Kaledin;Vladimir Sakharov
Brusilov offensive;Aleksei Kaledin;Dmitry Shcherbachev
Brusilov offensive;Aleksei Kaledin;Platon Lechitsky
Brusilov offensive;Aleksei Kaledin;Mikhail Diterikhs
Brusilov offensive;Vladimir Sakharov;Dmitry Shcherbachev
Brusilov offensive;Vladimir Sakharov;Platon Lechitsky
Brusilov offensive;Vladimir Sakharov;Mikhail Diterikhs
Brusilov offensive;Dmitry Shcherbachev;Platon Lechitsky
Brusilov offensive;Dmitry Shcherbachev;Mikhail Diterikhs
Brusilov offensive;Platon Lechitsky;Mikhail Diterikhs
Brusilov offensive;Conrad von Hötzendorf;Archduke Joseph Ferdinand
Brusilov offensive;Conrad von Hötzendorf;Eduard von Böhm-Ermolli
Brusilov offensive;Conrad von Hötzendorf;Alexander von Linsingen
Brusilov offensive;Conrad von Hötzendorf;Paul von Hindenburg
Brusilov offensive;Conrad von Hötzendorf;Felix Graf von Bothmer
Brusilov offensive;Conrad von Hötzendorf;Cevat Pasha
Brusilov offensive;Archduke Joseph Ferdinand;Eduard von Böhm-Ermolli
Brusilov offensive;Archduke Joseph Ferdinand;Alexander von Linsingen
Brusilov offensive;Archduke Joseph Ferdinand;Paul von Hindenburg
Brusilov offensive;Archduke Joseph Ferdinand;Felix Graf von Bothmer
Brusilov offensive;Archduke Joseph Ferdinand;Cevat Pasha
Brusilov offensive;Eduard von Böhm-Ermolli;Alexander von Linsingen
Brusilov offensive;Eduard von Böhm-Ermolli;Paul von Hindenburg
Brusilov offensive;Eduard von Böhm-Ermolli;Felix Graf von Bothmer
Brusilov offensive;Eduard von Böhm-Ermolli;Cevat Pasha
Brusilov offensive;Alexander von Linsingen;Paul von Hindenburg
Brusilov offensive;Alexander von Linsingen;Felix Graf von Bothmer
Brusilov offensive;Alexander von Linsingen;Cevat Pasha
Brusilov offensive;Paul von Hindenburg;Felix Graf von Bothmer
Brusilov offensive;Paul von Hindenburg;Cevat Pasha
Brusilov offensive;Felix Graf von Bothmer;Cevat Pasha
Bug–Narew offensive;Paul von Hindenburg;Erich Ludendorff
Bug–Narew offensive;Paul von Hindenburg;Max Hoffmann
Bug–Narew offensive;Paul von Hindenburg;Max von Gallwitz
Bug–Narew offensive;Paul von Hindenburg;Friedrich von Scholtz
Bug–Narew offensive;Erich Ludendorff;Max Hoffmann
Bug–Narew offensive;Erich Ludendorff;Max von Gallwitz
Bug–Narew offensive;Erich Ludendorff;Friedrich von Scholtz
Bug–Narew offensive;Max Hoffmann;Max von Gallwitz
Bug–Narew offensive;Max Hoffmann;Friedrich von Scholtz
Bug–Narew offensive;Max von Gallwitz;Friedrich von Scholtz
Bug–Narew offensive;Mikhail Alekseyev;Alexander Litvinov
Bug–Narew offensive;Mikhail Alekseyev;Vladimir Gorbatovsky
Bug–Narew offensive;Alexander Litvinov;Vladimir Gorbatovsky
Capture of Afulah and Beisan;Edmund Allenby;Harry Chauvel
Capture of Afulah and Beisan;Edmund Allenby;George Barrow (Indian Army officer)
Capture of Afulah and Beisan;Harry Chauvel;George Barrow (Indian Army officer)
Capture of Afulah and Beisan;Fevzi Çakmak;Liman von Sanders
Capture of Beaumont-Hamel;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Capture of Beaumont-Hamel;Douglas Haig;Hubert Gough
Capture of Beaumont-Hamel;Henry Rawlinson, 1st Baron Rawlinson;Hubert Gough
Capture of Combles;Douglas Haig;Joseph Joffre
Capture of Damascus (1918);T. E. Lawrence;Edmund Allenby
Capture of Damascus (1918);T. E. Lawrence;Edward Bulfin
Capture of Damascus (1918);T. E. Lawrence;Harry Chauvel
Capture of Damascus (1918);T. E. Lawrence;Emir Faisal
Capture of Damascus (1918);T. E. Lawrence;Nuri al-Said
Capture of Damascus (1918);Edmund Allenby;Edward Bulfin
Capture of Damascus (1918);Edmund Allenby;Harry Chauvel
Capture of Damascus (1918);Edmund Allenby;Emir Faisal
Capture of Damascus (1918);Edmund Allenby;Nuri al-Said
Capture of Damascus (1918);Edward Bulfin;Harry Chauvel
Capture of Damascus (1918);Edward Bulfin;Emir Faisal
Capture of Damascus (1918);Edward Bulfin;Nuri al-Said
Capture of Damascus (1918);Harry Chauvel;Emir Faisal
Capture of Damascus (1918);Harry Chauvel;Nuri al-Said
Capture of Damascus (1918);Emir Faisal;Nuri al-Said
Capture of Damascus (1918);Liman von Sanders;Gustav von Oppen
Capture of Damascus (1918);Liman von Sanders;Mustafa Kemal Atatürk
Capture of Damascus (1918);Liman von Sanders;Cevat Çobanlı
Capture of Damascus (1918);Liman von Sanders;İsmet İnönü
Capture of Damascus (1918);Gustav von Oppen;Mustafa Kemal Atatürk
Capture of Damascus (1918);Gustav von Oppen;Cevat Çobanlı
Capture of Damascus (1918);Gustav von Oppen;İsmet İnönü
Capture of Damascus (1918);Mustafa Kemal Atatürk;Cevat Çobanlı
Capture of Damascus (1918);Mustafa Kemal Atatürk;İsmet İnönü
Capture of Damascus (1918);Cevat Çobanlı;İsmet İnönü
Capture of Fricourt;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Capture of Fricourt;Douglas Haig;Henry Horne, 1st Baron Horne
Capture of Fricourt;Henry Rawlinson, 1st Baron Rawlinson;Henry Horne, 1st Baron Horne
Capture of Fricourt;Fritz von Below;Hermann von Stein (1854–1927)
Capture of Hill 60 (Western Front);John French, 1st Earl of Ypres;Horace Smith-Dorrien
Capture of Hill 60 (Western Front);John French, 1st Earl of Ypres;Thomas Morland
Capture of Hill 60 (Western Front);Horace Smith-Dorrien;Thomas Morland
Capture of Hill 60 (Western Front);Albrecht of Württemberg;Berthold von Deimling
Capture of Jenin;Edmund Allenby;Harry Chauvel
Capture of Jenin;Edmund Allenby;Lachlan Chisholm Wilson
Capture of Jenin;Harry Chauvel;Lachlan Chisholm Wilson
Capture of Jenin;Fevzi Çakmak;Liman von Sanders
Capture of Jericho;Edmund Allenby;Philip Chetwode
Capture of Jericho;Edmund Allenby;John Shea
Capture of Jericho;Edmund Allenby;Edward Chaytor
Capture of Jericho;Philip Chetwode;John Shea
Capture of Jericho;Philip Chetwode;Edward Chaytor
Capture of Jericho;John Shea;Edward Chaytor
Capture of Jericho;Liman von Sanders;Ahmed Djemal
Capture of Jericho;Liman von Sanders;Ali Fuat Cebesoy
Capture of Jericho;Liman von Sanders;Refet Bele
Capture of Jericho;Ahmed Djemal;Ali Fuat Cebesoy
Capture of Jericho;Ahmed Djemal;Refet Bele
Capture of Jericho;Ali Fuat Cebesoy;Refet Bele
Capture of Jisr ed Damieh;Edmund Allenby;Edward Chaytor
Capture of Jisr ed Damieh;Edmund Allenby;William Meldrum
Capture of Jisr ed Damieh;Edward Chaytor;William Meldrum
Capture of Jisr ed Damieh;Liman von Sanders;Mustafa Kemal Atatürk
Capture of Jisr ed Damieh;Liman von Sanders;Cemal Mersinli
Capture of Jisr ed Damieh;Mustafa Kemal Atatürk;Cemal Mersinli
Capture of Le Quesnoy (1918);Andrew Hamilton Russell;Herbert Ernest Hart
Capture of Martinpuich;Erich von Falkenhayn;Crown Prince Rupprecht of Bavaria
Capture of Oppy Wood;Douglas Haig;Henry Horne, 1st Baron Horne
Capture of Oppy Wood;Ludwig von Falkenhausen;Otto von Below
Capture of Oppy Wood;Ludwig von Falkenhausen;Fritz von Lossberg
Capture of Oppy Wood;Otto von Below;Fritz von Lossberg
Capture of Regina Trench;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Capture of Regina Trench;Fritz von Below;Ludwig von Schröder
Capture of Schwaben Redoubt;Douglas Haig;Hubert Gough
Capture of Schwaben Redoubt;Douglas Haig;Joseph Joffre
Capture of Schwaben Redoubt;Douglas Haig;Ferdinand Foch
Capture of Schwaben Redoubt;Hubert Gough;Joseph Joffre
Capture of Schwaben Redoubt;Hubert Gough;Ferdinand Foch
Capture of Schwaben Redoubt;Joseph Joffre;Ferdinand Foch
Capture of Schwaben Redoubt;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Capture of Schwaben Redoubt;Erich Ludendorff;Fritz von Below
Capture of Schwaben Redoubt;Crown Prince Rupprecht of Bavaria;Fritz von Below
Capture of Tiberias (1918);Henry Hodgson;Lachlan Chisholm Wilson
Capture of Tiberias (1918);Henry Hodgson;William Grant
Capture of Tiberias (1918);Lachlan Chisholm Wilson;William Grant
Capture of Trônes Wood;Douglas Haig;Ferdinand Foch
Capture of Trônes Wood;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Capture of Trônes Wood;Douglas Haig;Émile Fayolle
Capture of Trônes Wood;Ferdinand Foch;Henry Rawlinson, 1st Baron Rawlinson
Capture of Trônes Wood;Ferdinand Foch;Émile Fayolle
Capture of Trônes Wood;Henry Rawlinson, 1st Baron Rawlinson;Émile Fayolle
Capture of Trônes Wood;Crown Prince Rupprecht of Bavaria;Fritz von Below
Capture of Wurst Farm;Ivor Maxse;Hew Dalrymple Fanshawe
Capture of Wytschaete;Douglas Haig;Herbert Plumer
Capture of Wytschaete;Crown Prince Rupprecht of Bavaria;Friedrich Sixt von Armin
Charge at Irbid;Edmund Allenby;Harry Chauvel
Charge at Irbid;Edmund Allenby;George Barrow (Indian Army officer)
Charge at Irbid;Harry Chauvel;George Barrow (Indian Army officer)
Charge at Irbid;Liman von Sanders;Cemal Mersinli
Charge at Irbid;Liman von Sanders;Ahmed Djemal
Charge at Irbid;Cemal Mersinli;Ahmed Djemal
Charge at Kaukab;Edmund Allenby;Harry Chauvel
Charge at Kaukab;Edmund Allenby;Henry Hodgson
Charge at Kaukab;Harry Chauvel;Henry Hodgson
Charge at Kaukab;Liman von Sanders;Mustafa Kemal Atatürk
Charge at Kaukab;Liman von Sanders;Cevat Çobanlı
Charge at Kaukab;Mustafa Kemal Atatürk;Cevat Çobanlı
Charge at Khan Ayash;Edmund Allenby;Harry Chauvel
Charge at Khan Ayash;Edmund Allenby;Henry Hodgson
Charge at Khan Ayash;Harry Chauvel;Henry Hodgson
Charge at Khan Ayash;Liman von Sanders;Mustafa Kemal Atatürk
Charge at Khan Ayash;Liman von Sanders;Cevat Çobanlı
Charge at Khan Ayash;Liman von Sanders;İsmet İnönü
Charge at Khan Ayash;Mustafa Kemal Atatürk;Cevat Çobanlı
Charge at Khan Ayash;Mustafa Kemal Atatürk;İsmet İnönü
Charge at Khan Ayash;Cevat Çobanlı;İsmet İnönü
Charge at Kiswe;Edmund Allenby;Harry Chauvel
Charge at Kiswe;Edmund Allenby;Henry John Macandrew
Charge at Kiswe;Harry Chauvel;Henry John Macandrew
Charge at Kiswe;Liman von Sanders;Mustafa Kemal Atatürk
Charge at Kiswe;Liman von Sanders;Cevat Çobanlı
Charge at Kiswe;Liman von Sanders;İsmet İnönü
Charge at Kiswe;Mustafa Kemal Atatürk;Cevat Çobanlı
Charge at Kiswe;Mustafa Kemal Atatürk;İsmet İnönü
Charge at Kiswe;Cevat Çobanlı;İsmet İnönü
Charge at Sheria;Edmund Allenby;Harry Chauvel
Charge at Sheria;Erich von Falkenhayn;Friedrich Kress von Kressenstein
Charge at Sheria;Erich von Falkenhayn;Fevzi Çakmak
Charge at Sheria;Friedrich Kress von Kressenstein;Fevzi Çakmak
Charge of Burkel;Colonel Jooris;Victor van Strydonck de Burkel
Christmas Battles;Nikolai Ruzsky;Radko Dimitriev
Defence of Iwardo;Gallo Shabo;Ma'sud Miraza
Defence of Iwardo;Ahmed Agha;Salem Agha
Defense of Van (1915);Djevdet Bey;Halil Kut
Defense of Van (1915);Djevdet Bey;Kâzım Özalp
Defense of Van (1915);Djevdet Bey;Rafael de Nogales Méndez
Defense of Van (1915);Halil Kut;Kâzım Özalp
Defense of Van (1915);Halil Kut;Rafael de Nogales Méndez
Defense of Van (1915);Kâzım Özalp;Rafael de Nogales Méndez
Defense of Van (1915);Nikolai Yudenich;Pyotr Oganovsky
Defense of Van (1915);Nikolai Yudenich;Aram Manukian
Defense of Van (1915);Nikolai Yudenich;Armenak Yekarian
Defense of Van (1915);Nikolai Yudenich;Ishkhan (fedayi)
Defense of Van (1915);Nikolai Yudenich;Agha Petros
Defense of Van (1915);Pyotr Oganovsky;Aram Manukian
Defense of Van (1915);Pyotr Oganovsky;Armenak Yekarian
Defense of Van (1915);Pyotr Oganovsky;Ishkhan (fedayi)
Defense of Van (1915);Pyotr Oganovsky;Agha Petros
Defense of Van (1915);Aram Manukian;Armenak Yekarian
Defense of Van (1915);Aram Manukian;Ishkhan (fedayi)
Defense of Van (1915);Aram Manukian;Agha Petros
Defense of Van (1915);Armenak Yekarian;Ishkhan (fedayi)
Defense of Van (1915);Armenak Yekarian;Agha Petros
Defense of Van (1915);Ishkhan (fedayi);Agha Petros
Eleventh Battle of the Isonzo;Luigi Cadorna;Luigi Capello
Eleventh Battle of the Isonzo;Luigi Cadorna;Emanuele Filiberto, 2nd Duke of Aosta
Eleventh Battle of the Isonzo;Luigi Capello;Emanuele Filiberto, 2nd Duke of Aosta
Eleventh Battle of the Isonzo;Arthur Arz von Straussenburg;Svetozar Boroević
Fall of Belgrade (1915);Mihailo Živković;Dragutin Gavrilović
Fall of Belgrade (1915);Alfred Krauss (officer);August von Mackensen
Fifth Battle of the Isonzo;Luigi Cadorna;Pietro Frugoni
Fifth Battle of the Isonzo;Luigi Cadorna;Emanuele Filiberto, 2nd Duke of Aosta
Fifth Battle of the Isonzo;Pietro Frugoni;Emanuele Filiberto, 2nd Duke of Aosta
Fifth Battle of the Isonzo;Conrad von Hötzendorf;Archduke Eugen of Austria
Fifth Battle of the Isonzo;Conrad von Hötzendorf;Svetozar Boroević
Fifth Battle of the Isonzo;Conrad von Hötzendorf;Franz Rohr von Denta
Fifth Battle of the Isonzo;Archduke Eugen of Austria;Svetozar Boroević
Fifth Battle of the Isonzo;Archduke Eugen of Austria;Franz Rohr von Denta
Fifth Battle of the Isonzo;Svetozar Boroević;Franz Rohr von Denta
Fifth Battle of Ypres;King Albert I;Jean Degoutte
Fifth Battle of Ypres;King Albert I;Cyriaque Gillain
Fifth Battle of Ypres;King Albert I;Herbert Plumer
Fifth Battle of Ypres;King Albert I;Antoine Baucheron de Boissoudy
Fifth Battle of Ypres;Jean Degoutte;Cyriaque Gillain
Fifth Battle of Ypres;Jean Degoutte;Herbert Plumer
Fifth Battle of Ypres;Jean Degoutte;Antoine Baucheron de Boissoudy
Fifth Battle of Ypres;Cyriaque Gillain;Herbert Plumer
Fifth Battle of Ypres;Cyriaque Gillain;Antoine Baucheron de Boissoudy
Fifth Battle of Ypres;Herbert Plumer;Antoine Baucheron de Boissoudy
Fifth Battle of Ypres;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Fifth Battle of Ypres;Erich Ludendorff;Friedrich Sixt von Armin
Fifth Battle of Ypres;Crown Prince Rupprecht of Bavaria;Friedrich Sixt von Armin
Fighting for Mouquet Farm;Douglas Haig;Hubert Gough
Fighting for Mouquet Farm;Fritz von Below;Max von Gallwitz
First attack on Bullecourt;Douglas Haig;Hubert Gough
First attack on Bullecourt;Paul von Hindenburg;Crown Prince Rupprecht of Bavaria
First Battle of Amman;Edmund Allenby;Philip Chetwode
First Battle of Amman;Edmund Allenby;John Shea
First Battle of Amman;Edmund Allenby;Edward Chaytor
First Battle of Amman;Philip Chetwode;John Shea
First Battle of Amman;Philip Chetwode;Edward Chaytor
First Battle of Amman;John Shea;Edward Chaytor
First Battle of Amman;İsmail Enver Pasha;Liman von Sanders
First Battle of Amman;İsmail Enver Pasha;Cemal Mersinli
First Battle of Amman;İsmail Enver Pasha;Asim Pasha
First Battle of Amman;İsmail Enver Pasha;Yasin al-Hashimi
First Battle of Amman;Liman von Sanders;Cemal Mersinli
First Battle of Amman;Liman von Sanders;Asim Pasha
First Battle of Amman;Liman von Sanders;Yasin al-Hashimi
First Battle of Amman;Cemal Mersinli;Asim Pasha
First Battle of Amman;Cemal Mersinli;Yasin al-Hashimi
First Battle of Amman;Asim Pasha;Yasin al-Hashimi
First Battle of Artois;Erich von Falkenhayn;Crown Prince Rupprecht of Bavaria
First Battle of Champagne;Joseph Joffre;Fernand de Langle de Cary
First Battle of Champagne;Erich von Falkenhayn;Karl von Einem
First Battle of Cobadin;Stefan Toshev;August von Mackensen
First Battle of Cobadin;Stefan Toshev;Mustafa Hilmi Pasha
First Battle of Cobadin;August von Mackensen;Mustafa Hilmi Pasha
First Battle of Cobadin;Alexandru Averescu;Andrei Zayonchkovski
First Battle of Edea;Charles Dobell;Mayer
First Battle of Edea;Charles Dobell;L. W. Braithwaite
First Battle of Edea;Mayer;L. W. Braithwaite
First Battle of Garua;C. H. P. Carter;MacLear
First Battle of Garua;C. H. P. Carter;Maj. Puckle
First Battle of Garua;MacLear;Maj. Puckle
First Battle of Gaza;Archibald Murray;Philip Chetwode
First Battle of Gaza;Archibald Murray;Charles Dobell
First Battle of Gaza;Philip Chetwode;Charles Dobell
First Battle of Gaza;Ahmed Djemal;Friedrich Kress von Kressenstein
First Battle of Gaza;Ahmed Djemal;Rüştü Sakarya
First Battle of Gaza;Ahmed Djemal;Lieutenant Colonel Edip Servet (tr)
First Battle of Gaza;Ahmed Djemal;Major Tiller
First Battle of Gaza;Ahmed Djemal;Rafael de Nogales Méndez
First Battle of Gaza;Friedrich Kress von Kressenstein;Rüştü Sakarya
First Battle of Gaza;Friedrich Kress von Kressenstein;Lieutenant Colonel Edip Servet (tr)
First Battle of Gaza;Friedrich Kress von Kressenstein;Major Tiller
First Battle of Gaza;Friedrich Kress von Kressenstein;Rafael de Nogales Méndez
First Battle of Gaza;Rüştü Sakarya;Lieutenant Colonel Edip Servet (tr)
First Battle of Gaza;Rüştü Sakarya;Major Tiller
First Battle of Gaza;Rüştü Sakarya;Rafael de Nogales Méndez
First Battle of Gaza;Lieutenant Colonel Edip Servet (tr);Major Tiller
First Battle of Gaza;Lieutenant Colonel Edip Servet (tr);Rafael de Nogales Méndez
First Battle of Gaza;Major Tiller;Rafael de Nogales Méndez
First Battle of Oituz;Eremia Grigorescu;Nicolae Sinescu
First Battle of Oituz;Charles I of Austria;Erich von Falkenhayn
First Battle of Orsova;Ioan Culcer;Ion Dragalina
First Battle of Orsova;Arthur Arz von Straussenburg;Alexander Ritter Szívó de Bunya
First Battle of Passchendaele;Douglas Haig;Herbert Plumer
First Battle of Passchendaele;Douglas Haig;Hubert Gough
First Battle of Passchendaele;Douglas Haig;François Anthoine
First Battle of Passchendaele;Herbert Plumer;Hubert Gough
First Battle of Passchendaele;Herbert Plumer;François Anthoine
First Battle of Passchendaele;Hubert Gough;François Anthoine
First Battle of Passchendaele;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
First Battle of Passchendaele;Erich Ludendorff;Friedrich Sixt von Armin
First Battle of Passchendaele;Crown Prince Rupprecht of Bavaria;Friedrich Sixt von Armin
First Battle of Petrozsény;Ioan Culcer;Ioan Muică
First Battle of Petrozsény;Erich von Falkenhayn;Hermann von Staabs
First Battle of Petrozsény;Erich von Falkenhayn;Edwin Sunkel
First Battle of Petrozsény;Hermann von Staabs;Edwin Sunkel
First Battle of Picardy;Joseph Joffre;Michel-Joseph Maunoury
First Battle of Picardy;Joseph Joffre;Noel de Castelnau
First Battle of Picardy;Michel-Joseph Maunoury;Noel de Castelnau
First Battle of Picardy;Erich von Falkenhayn;Alexander von Kluck
First Battle of Picardy;Erich von Falkenhayn;Crown Prince Rupprecht of Bavaria
First Battle of Picardy;Alexander von Kluck;Crown Prince Rupprecht of Bavaria
First Battle of Przasnysz;Paul von Hindenburg;Max von Gallwitz
First Battle of Przasnysz;Nikolai Ruzsky;Alexander Litvinov
First Battle of Przasnysz;Nikolai Ruzsky;Pavel Plehve
First Battle of Przasnysz;Alexander Litvinov;Pavel Plehve
First Battle of the Aisne;Michel-Joseph Maunoury;Joseph Joffre
First Battle of the Aisne;Michel-Joseph Maunoury;Louis Franchet d'Esperey
First Battle of the Aisne;Michel-Joseph Maunoury;John French, 1st Earl of Ypres
First Battle of the Aisne;Joseph Joffre;Louis Franchet d'Esperey
First Battle of the Aisne;Joseph Joffre;John French, 1st Earl of Ypres
First Battle of the Aisne;Louis Franchet d'Esperey;John French, 1st Earl of Ypres
First Battle of the Aisne;Alexander von Kluck;Karl von Bülow
First Battle of the Aisne;Alexander von Kluck;Josias von Heeringen
First Battle of the Aisne;Karl von Bülow;Josias von Heeringen
First Battle of the Isonzo;Luigi Cadorna;Pietro Frugoni
First Battle of the Isonzo;Luigi Cadorna;Emanuele Filiberto, 2nd Duke of Aosta
First Battle of the Isonzo;Pietro Frugoni;Emanuele Filiberto, 2nd Duke of Aosta
First Battle of the Isonzo;Conrad von Hötzendorf;Archduke Eugen of Austria
First Battle of the Isonzo;Conrad von Hötzendorf;Svetozar Boroević
First Battle of the Isonzo;Archduke Eugen of Austria;Svetozar Boroević
First Battle of the Jiu Valley;Ion Dragalina;Nicolae Petala
First Battle of the Jiu Valley;Ion Dragalina;Ioan Culcer
First Battle of the Jiu Valley;Nicolae Petala;Ioan Culcer
First Battle of the Jordan;Edmund Allenby;Philip Chetwode
First Battle of the Jordan;Edmund Allenby;John Shea
First Battle of the Jordan;Edmund Allenby;Edward Chaytor
First Battle of the Jordan;Philip Chetwode;John Shea
First Battle of the Jordan;Philip Chetwode;Edward Chaytor
First Battle of the Jordan;John Shea;Edward Chaytor
First Battle of the Jordan;İsmail Enver Pasha;Liman von Sanders
First Battle of the Jordan;İsmail Enver Pasha;Cemal Mersinli
First Battle of the Jordan;İsmail Enver Pasha;Asim Pasha
First Battle of the Jordan;Liman von Sanders;Cemal Mersinli
First Battle of the Jordan;Liman von Sanders;Asim Pasha
First Battle of the Jordan;Cemal Mersinli;Asim Pasha
First Battle of the Marne;Joseph Joffre;Joseph Gallieni
First Battle of the Marne;Joseph Joffre;Michel-Joseph Maunoury
First Battle of the Marne;Joseph Joffre;Franchet d'Espèrey
First Battle of the Marne;Joseph Joffre;Ferdinand Foch
First Battle of the Marne;Joseph Joffre;Fernand de Langle de Cary
First Battle of the Marne;Joseph Joffre;Maurice Sarrail
First Battle of the Marne;Joseph Joffre;John French, 1st Earl of Ypres
First Battle of the Marne;Joseph Gallieni;Michel-Joseph Maunoury
First Battle of the Marne;Joseph Gallieni;Franchet d'Espèrey
First Battle of the Marne;Joseph Gallieni;Ferdinand Foch
First Battle of the Marne;Joseph Gallieni;Fernand de Langle de Cary
First Battle of the Marne;Joseph Gallieni;Maurice Sarrail
First Battle of the Marne;Joseph Gallieni;John French, 1st Earl of Ypres
First Battle of the Marne;Michel-Joseph Maunoury;Franchet d'Espèrey
First Battle of the Marne;Michel-Joseph Maunoury;Ferdinand Foch
First Battle of the Marne;Michel-Joseph Maunoury;Fernand de Langle de Cary
First Battle of the Marne;Michel-Joseph Maunoury;Maurice Sarrail
First Battle of the Marne;Michel-Joseph Maunoury;John French, 1st Earl of Ypres
First Battle of the Marne;Franchet d'Espèrey;Ferdinand Foch
First Battle of the Marne;Franchet d'Espèrey;Fernand de Langle de Cary
First Battle of the Marne;Franchet d'Espèrey;Maurice Sarrail
First Battle of the Marne;Franchet d'Espèrey;John French, 1st Earl of Ypres
First Battle of the Marne;Ferdinand Foch;Fernand de Langle de Cary
First Battle of the Marne;Ferdinand Foch;Maurice Sarrail
First Battle of the Marne;Ferdinand Foch;John French, 1st Earl of Ypres
First Battle of the Marne;Fernand de Langle de Cary;Maurice Sarrail
First Battle of the Marne;Fernand de Langle de Cary;John French, 1st Earl of Ypres
First Battle of the Marne;Maurice Sarrail;John French, 1st Earl of Ypres
First Battle of the Marne;Helmuth von Moltke the Younger;Alexander von Kluck
First Battle of the Marne;Helmuth von Moltke the Younger;Karl von Bülow
First Battle of the Marne;Helmuth von Moltke the Younger;Max von Hausen
First Battle of the Marne;Helmuth von Moltke the Younger;Albrecht of Württemberg
First Battle of the Marne;Helmuth von Moltke the Younger;Crown Prince Wilhelm of Germany
First Battle of the Marne;Alexander von Kluck;Karl von Bülow
First Battle of the Marne;Alexander von Kluck;Max von Hausen
First Battle of the Marne;Alexander von Kluck;Albrecht of Württemberg
First Battle of the Marne;Alexander von Kluck;Crown Prince Wilhelm of Germany
First Battle of the Marne;Karl von Bülow;Max von Hausen
First Battle of the Marne;Karl von Bülow;Albrecht of Württemberg
First Battle of the Marne;Karl von Bülow;Crown Prince Wilhelm of Germany
First Battle of the Marne;Max von Hausen;Albrecht of Württemberg
First Battle of the Marne;Max von Hausen;Crown Prince Wilhelm of Germany
First Battle of the Marne;Albrecht of Württemberg;Crown Prince Wilhelm of Germany
First Battle of the Masurian Lakes;Paul von Hindenburg;Erich Ludendorff
First Battle of the Masurian Lakes;Paul von Hindenburg;August von Mackensen
First Battle of the Masurian Lakes;Erich Ludendorff;August von Mackensen
First Battle of the Piave River;Otto von Below;Archduke Eugen of Austria
First Battle of the Piave River;Armando Diaz;Mario Nicolis di Robilant
First Battle of Villers-Bretonneux;John Monash;Henry Arthur Goddard
First Battle of Ypres;Joseph Joffre;Ferdinand Foch
First Battle of Ypres;Joseph Joffre;King Albert I
First Battle of Ypres;Joseph Joffre;John French, 1st Earl of Ypres
First Battle of Ypres;Ferdinand Foch;King Albert I
First Battle of Ypres;Ferdinand Foch;John French, 1st Earl of Ypres
First Battle of Ypres;King Albert I;John French, 1st Earl of Ypres
First Battle of Ypres;Erich von Falkenhayn;Albrecht of Württemberg
First Battle of Ypres;Erich von Falkenhayn;Crown Prince Rupprecht of Bavaria
First Battle of Ypres;Erich von Falkenhayn;Max von Fabeck
First Battle of Ypres;Erich von Falkenhayn;Alexander von Linsingen
First Battle of Ypres;Albrecht of Württemberg;Crown Prince Rupprecht of Bavaria
First Battle of Ypres;Albrecht of Württemberg;Max von Fabeck
First Battle of Ypres;Albrecht of Württemberg;Alexander von Linsingen
First Battle of Ypres;Crown Prince Rupprecht of Bavaria;Max von Fabeck
First Battle of Ypres;Crown Prince Rupprecht of Bavaria;Alexander von Linsingen
First Battle of Ypres;Max von Fabeck;Alexander von Linsingen
First day on the Somme;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
First day on the Somme;Douglas Haig;Ferdinand Foch
First day on the Somme;Douglas Haig;Émile Fayolle
First day on the Somme;Henry Rawlinson, 1st Baron Rawlinson;Ferdinand Foch
